,S1,S2,S3,I1_3hr,I2_3hr,I3_3hr,I1_6hr,I2_6hr,I3_6hr,I1_12hr,I2_12hr,I3_12hr,I1_24hr,I2_24hr,I3_24hr,S1,S2,S3
MIS12,3.6659402081489083,3.6779552478007846,3.458402231386565,3.526864820194616,3.311615455964519,3.3704889448321715,3.1824097062111796,3.184711302224813,3.195816850927204,3.8498689303857545,3.645823143806075,3.509086300227879,3.321879068250155,3.5892256122100523,3.6896735456599123,3.6659402081489083,3.6779552478007846,3.458402231386565
MIS18A,2.0176735464316917,1.9752660151330073,1.8713433744354213,2.1600328639784636,1.8646398201931536,2.084477806841297,1.8029043363851949,1.5350406595521395,1.840009730190165,1.3707422323353788,2.173743653957927,1.8829174793243089,1.6860214414534425,1.8056101625188183,2.023374548550742,2.0176735464316917,1.9752660151330073,1.8713433744354213
MIS18BP1,0.45083743379486535,0.19140008309439854,0.159457782405914,0.9844118133568718,0.5767563339502219,0.5623272755304176,0.1901713509972179,0.5076883201038704,0.6984751221130416,0.43804918032442797,0.6725871797334405,0.545495586353969,0.5244437252816216,0.8574849452490769,0.9558618031667692,0.45083743379486535,0.19140008309439854,0.159457782405914
MISP,0.06468171286244247,0.19140008309439854,0.08193083370898185,0.16170306991292882,0.45272095824695907,0.2517611848241309,0.06621514947382892,0.21183934883142577,0.462703278933658,0.34629951471147147,0.3014786869970882,0.545495586353969,0.47176481703735396,0.7325117604065043,0.39313719125013413,0.06468171286244247,0.19140008309439854,0.08193083370898185
MITD1,1.907371679154346,1.9665641431272167,2.162468564477,1.9211548376516576,1.3541088761150601,1.8754798318570831,1.5135781563568773,2.0577194239266166,1.6689180121404155,1.7655018828251576,2.1403319761863635,1.9952640040637348,2.2446173132306844,2.2954400260255774,2.1668617760154283,1.907371679154346,1.9665641431272167,2.162468564477
MITF,2.9694309685654976,2.9028049540661978,3.1519469082714746,3.1803493200398747,3.2131062127764327,3.0154595568997355,3.2832923109065053,3.4822295867801634,3.5065235730975166,3.347993324921493,3.211535132734166,3.4034076043708046,3.4465480345685613,3.3205980365603116,3.2851822187808493,2.9694309685654976,2.9028049540661978,3.1519469082714746
MIXL1,0.0,0.0,0.0,0.08311589145506199,0.0,0.0,0.0,0.0,0.09319148591072036,0.0,0.1076463257484392,0.0,0.03673118161808301,0.0,0.12366468346098046,0.0,0.0,0.0
MKI67,1.7686477567159335,1.6776234754163688,1.8828182710126171,1.41169517926054,1.9588486405088017,1.8375018780228445,2.084296276413854,1.7310686034243832,1.9269668195776404,1.223798820027706,1.0950545609795084,1.780505221675926,1.461274703671626,1.767892558700247,2.0074059464371534,1.7686477567159335,1.6776234754163688,1.8828182710126171
MKKS,4.461013825799147,4.491436605589485,4.125078440367644,4.113403950970871,4.232362188160046,4.291995743666094,4.042244244600222,3.8939150978108112,3.9749425331535613,4.264427023626637,4.47253167562768,4.351542726044626,3.93413841895903,4.46261910698907,4.077759745958933,4.461013825799147,4.491436605589485,4.125078440367644
MKL1,5.578071076474425,5.588003356809641,5.629354560215663,5.403761507939615,5.30079361560894,5.509405295092784,5.473914305431334,5.376521767554198,5.5497213313288185,5.5904991532135195,5.551924404873479,5.384828437383828,5.228379796788071,5.430532521512203,5.890167115568041,5.578071076474425,5.588003356809641,5.629354560215663
MKL2,8.430444374674464,8.50770656874157,8.425552555714074,8.41645353857892,8.352435370342635,8.588315058928435,8.599924646560153,8.56509427576393,8.477312632400253,8.667716129070538,8.451308165685735,8.446020405517947,8.06927045727188,8.638395796219825,8.8186297025616,8.430444374674464,8.50770656874157,8.425552555714074
MKLN1,7.097102815362425,7.101838999086284,6.994453593670327,7.107188872806738,6.9945600102017105,7.140931051342441,7.128526692886556,7.090738684400586,6.940424127479011,7.459485113959398,7.308053184814922,7.157240259176081,7.011301377577745,7.196595243877225,7.4966687180709926,7.097102815362425,7.101838999086284,6.994453593670327
MKLN1OS,2.1576874262577608,2.272180210121792,2.4896092973933897,2.397760965790106,2.2472066677614873,2.2283841311269965,2.092263306383731,1.9923160370332447,2.0790044510645496,2.2498702030869993,2.222453648138382,2.307978093756078,2.5415563426061234,2.485590614212675,2.67127784582188,2.1576874262577608,2.272180210121792,2.4896092973933897
MKNK1,4.246015651284283,4.259990215915026,4.18191959837053,3.7467499726601647,4.124700874295456,4.144268885029783,3.874523916318971,4.1008995821323655,4.2874695245974515,4.23594930100439,4.218105364469494,4.166422052421192,4.1038526822753925,4.2848658604270025,4.407811034884267,4.246015651284283,4.259990215915026,4.18191959837053
MKNK2,4.6133748350260815,4.528861075114996,4.568682130103028,4.518070249008745,4.922468811888974,4.830610391767138,5.041644048679864,5.282920091760284,5.136956207863672,4.825740712230439,4.508985174672319,5.119971947425264,4.531396374927304,4.772988572645883,5.011561651334671,4.6133748350260815,4.528861075114996,4.568682130103028
MKRN1,6.2830796402081415,6.391820615683707,6.143869779581829,6.192055348968223,6.434955507211201,6.353047980676173,6.160749597094563,6.3567340327890856,6.373242908614045,6.582379028944742,6.575660739161894,6.235547072986973,5.8007907902602245,6.197262359573143,6.548919252184531,6.2830796402081415,6.391820615683707,6.143869779581829
MKRN1-PS1,0.2978028732257238,0.0,0.08193083370898185,0.43916624240322233,0.16719479560776485,0.17262383184919045,0.0,0.2760619860392324,0.315759780493055,0.17019857525088164,0.20781533865377605,0.06481687017863925,0.07255035492513627,0.23929671331668462,0.23756092203874155,0.2978028732257238,0.0,0.08193083370898185
MKRN2,4.46850356479067,4.319290374164691,4.391238998762252,4.31813201028224,4.605605426197439,4.436615274843936,4.379885883356539,4.517634161730156,4.602162715816001,4.546675459570833,4.6829541110026955,4.421272872960874,4.055448789403835,4.60667988363668,4.800746277103486,4.46850356479067,4.319290374164691,4.391238998762252
MKRN2OS,0.9897674280360342,0.9427311319709297,0.9739089461778565,0.37464126174604556,0.7271125778545785,1.354482926543948,0.5322479722819292,0.819225514998119,1.047983409346976,0.625355772369309,0.9288854770677882,0.832838794585977,0.8680417074889565,0.7325117604065043,1.0049415194085238,0.9897674280360342,0.9427311319709297,0.9739089461778565
MKRN3,0.6745549444603117,0.6484519058236631,0.49470800982100616,0.5601547861305868,0.8304142077382288,0.5309424128611459,0.6008695954636857,0.7530710036508498,0.7754791454759219,0.8423898801152873,0.6490229028928977,0.7564105574971219,0.695003005822229,0.7325117604065043,0.988766425270175,0.6745549444603117,0.6484519058236631,0.49470800982100616
MKS1,1.2343163003007662,1.459298525895742,1.674126997468234,1.41169517926054,1.9358668742949074,1.4912207438609708,1.681413740938494,1.5218574869658206,1.8666515672109096,1.2868536717668608,1.6757952655092734,1.469447504809548,1.6860214414534425,2.076366895918151,1.8640241747500415,1.2343163003007662,1.459298525895742,1.674126997468234
MKX,3.1992751352502378,3.468956509607096,3.403692909085278,3.5562542489905242,3.311615455964519,3.9854715546779427,3.3710450510467536,3.354201560281373,3.1129341941049637,3.458933035288994,3.413837574836155,3.7449235700326895,3.5924713334682083,3.5114746419433294,3.4389414281573503,3.1992751352502378,3.468956509607096,3.403692909085278
MLC1,6.605634817072128,6.987133338340532,6.975486808049688,6.434392824731981,7.117523976452927,6.8783818295529375,6.664449509545161,6.894699172732461,7.1353874060744715,6.721255208616826,6.928981358869264,6.821458950166285,6.866100114052058,6.776645656730426,6.746739582306985,6.605634817072128,6.987133338340532,6.975486808049688
MLEC,6.730808556629456,7.026652314133623,7.011868424553143,6.651637245578744,7.050681591332659,6.868214995400067,6.750347968410511,6.788961993564148,6.877409187127697,7.056820012213347,7.021063782457362,6.889298690203691,6.675812124986675,6.9424209309487415,6.805059729907216,6.730808556629456,7.026652314133623,7.011868424553143
MLF1,0.2978028732257238,0.5115833782497676,0.3030320754719371,0.7501686023152122,0.8137027959224234,0.46604702995995745,1.2824251812087053,1.70797304440886,0.6785643241927848,0.6827511385765754,0.44522016051628954,0.6335948378905215,0.695003005822229,0.3109870010728678,1.0832036431139374,0.2978028732257238,0.5115833782497676,0.3030320754719371
MLF2,7.530050449998114,7.547207612802911,7.335022284900292,7.076773797216316,7.4917331786948465,7.479043667016955,7.068205639746846,7.286625755858135,7.5345921268412965,7.232063884888799,7.501793223633904,7.21438169953909,6.702133621933072,7.269541774197154,7.408979014050013,7.530050449998114,7.547207612802911,7.335022284900292
MLH1,3.1992751352502378,3.5114550109470213,3.2526749485873263,3.415009312062507,3.1176225781422877,3.3345846063542277,3.0495946524797555,3.067118746529979,3.226995810896329,3.158689071833753,3.223550145472578,3.342623057231713,3.67924838243824,3.500017233609616,3.577880185761734,3.1992751352502378,3.5114550109470213,3.2526749485873263
MLH3,4.187311995990078,4.1451496474421266,4.129901682169659,4.460943304557374,4.238635938342228,4.120744869789819,3.9488035434918167,3.8231337073316505,4.08113469849389,4.126440631490621,4.169245818788274,3.9475706921434894,3.7747554409811546,3.9281694780809815,3.9096719199135417,4.187311995990078,4.1451496474421266,4.129901682169659
MLIP,5.084204611200701,4.811151293382065,4.9186744450175395,5.209343363193885,4.860764562347103,5.141063906278352,4.9536400394877935,4.643173988939683,4.823429967228398,4.692363033977235,4.98539629086072,4.7041473717846864,4.7323069751259235,4.744141924540214,4.804216538835768,5.084204611200701,4.811151293382065,4.9186744450175395
MLKL,0.0,0.033715786309081945,0.3030320754719371,0.3070947136793063,0.4309705759642123,0.5930438930029874,0.12952412886706743,0.07412351315637039,0.34131338432630215,0.05899218160098478,0.07264912858301324,0.6963092063546239,1.3194130356749096,0.8333413928056593,0.5335576542314826,0.0,0.033715786309081945,0.3030320754719371
MLLT1,5.281641811559985,5.526426794707526,5.546102101217173,5.0825216079164095,5.492798566688497,5.577229783041607,5.353957005714222,5.4874896513404865,5.4867102821115115,5.432855847463359,5.676612932639786,5.352740905704958,4.9380524151808896,5.303378169396092,5.450001369124377,5.281641811559985,5.526426794707526,5.546102101217173
MLLT10,5.0275281199509685,5.29056229129336,5.076903682392122,5.269359350845632,5.009425477599739,5.271407810077616,5.115820323032127,5.191173376707801,5.208996594671599,5.222369513419932,5.290592407095814,5.210486097097952,5.083392169900781,5.305573624497114,5.356975323312228,5.0275281199509685,5.29056229129336,5.076903682392122
MLLT11,6.106642245010483,5.990703016449077,5.764981406011257,5.795952647004329,5.894516090386669,5.90252053483694,5.6842138074354835,5.555376748597453,5.794260081957725,5.694737657570928,5.916923291600475,5.541779502347499,5.201333717264006,5.530587387559339,5.829019594610122,6.106642245010483,5.990703016449077,5.764981406011257
MLLT3,4.54133706802527,4.797722735643002,4.785932917452168,4.893969324677462,4.695006425008649,4.828998387214036,4.703575662055708,4.725979782209176,4.722514122275808,4.726881167195999,4.580797685921224,4.688806527518865,4.683917515309097,4.745759737877504,4.633958365372218,4.54133706802527,4.797722735643002,4.785932917452168
MLLT4,6.667465284754968,6.773644782921045,6.7814642878198415,6.7487108236494135,6.788174392904322,6.8923417408673915,6.964599352338612,6.944024893870562,6.698653838633437,6.800369874651597,6.787090711386142,6.779229468659632,6.71316759260316,6.870465691029988,6.832226197136244,6.667465284754968,6.773644782921045,6.7814642878198415
MLLT6,7.20191780665683,7.469268850472512,7.419930175030427,6.982157866731512,7.474393542112009,7.4011763336395795,7.17802869191447,7.426719166305872,7.516304475951568,7.15789378694202,7.371971666488776,7.297010962606402,7.081652539524695,7.246586292237685,7.400597533871364,7.20191780665683,7.469268850472512,7.419930175030427
MLPH,2.14278469154055,1.9490013376484785,1.8828182710126171,1.4746191743728676,0.8137027959224234,1.0121051758185178,1.4026262291727423,1.3974522896956136,1.3033434646081832,1.1028523002169446,1.2904760092934715,0.905421058344672,0.9473532433636348,0.5666809735655213,1.0367576157201852,2.14278469154055,1.9490013376484785,1.8828182710126171
MLST8,4.2196279024620225,4.353067143730637,4.174935725480882,4.103483792407645,4.131459578786204,4.31980894868406,4.374995849104775,4.405464807934689,4.530382755449939,4.631717594075938,4.386088456206139,4.215422502757796,3.991397702342473,4.377522266262332,4.687553942371287,4.2196279024620225,4.353067143730637,4.174935725480882
MLX,4.172713694018497,4.005580129474548,4.0094455766102,3.934717031652279,3.8937672854869985,3.9767625760751284,3.9377919567357256,4.248255209879526,4.046598575702573,4.407485735845348,4.2240980817822065,4.362864083442466,3.6763413587166522,4.335165264095458,4.470307771278088,4.172713694018497,4.005580129474548,4.0094455766102
MLXIP,4.581954724991256,4.7452685727700565,4.751921079084062,4.688674507424924,4.79842783754426,4.918123491488293,5.2527389526661405,5.326220491706607,5.010260776977542,5.502915956241643,5.040770456496709,5.30323044922249,4.781833243240766,5.148106968838364,5.302397068923023,4.581954724991256,4.7452685727700565,4.751921079084062
MLXIPL,0.4264325927642979,0.36035601187825195,1.2289565333135322,0.4072644594694505,0.5767563339502219,0.6814545169955355,0.48461708308457263,0.6837365919103536,0.6984751221130416,0.7013864834699808,0.8689519816422929,0.5680298722617235,0.8266886123222656,0.9724900965574361,0.8877117526965203,0.4264325927642979,0.36035601187825195,1.2289565333135322
MLYCD,4.282165971770406,4.508023097556531,4.269761223177579,4.103483792407645,4.488087096124305,4.305969370249128,4.216370936392083,4.3128261363253575,4.392040146525703,4.421603368107623,4.616166218444722,4.315371668909365,3.9317025824797063,4.183462143913208,4.3692831803912,4.282165971770406,4.508023097556531,4.269761223177579
MMAA,3.416195463487754,3.6291643710670995,3.717451512999003,3.415009312062507,3.659008846575269,3.4606949004648073,3.600631085392915,3.685075324221996,3.6047487203685056,3.835177797153247,3.8713054191326033,3.865806403526858,3.4769373776151946,3.9479809537219106,3.659336798830672,3.416195463487754,3.6291643710670995,3.717451512999003
MMAB,3.816739757485849,3.9337343825585203,3.9092043560783467,3.4506601347871784,3.973042282019862,3.733088895082524,3.5809480915432887,3.685075324221996,3.9481664163887777,3.768256273427338,3.5504748418642333,3.473718832277757,3.5769676445581764,3.492328096559769,3.69964567262258,3.816739757485849,3.9337343825585203,3.9092043560783467
MMACHC,3.0110560789941894,3.3898054172215812,3.033394618533664,2.690621604928315,2.824200582121406,3.049081232984507,2.613375614618946,2.5742953232154053,2.7332638282459985,2.9368125062857517,3.0767337616054737,2.9551208063038006,2.876487480724073,3.1453747698965033,2.942991025816715,3.0110560789941894,3.3898054172215812,3.033394618533664
MMADHC,4.359934346844835,4.324407578457805,4.186556801903982,4.115873368963076,4.16148793269638,3.9970023449972643,4.120291818982869,4.098681536434973,3.9145140190019423,4.391795093067821,4.2903308056122285,4.065108310641742,4.014600891542292,4.3091409924974045,4.334506078888486,4.359934346844835,4.324407578457805,4.186556801903982
MMD,7.072493312801058,7.235968076313965,7.056250401481661,7.074553887763942,7.100617194347752,7.2869296527533916,7.146333264342187,7.025097595710433,7.146980932827721,6.981627804076011,7.069851710752628,6.952486242974706,6.382684770361527,6.738559168418258,6.812258544132576,7.072493312801058,7.235968076313965,7.056250401481661
MMD2,6.895165115143688,7.234383142821536,7.209639177345981,6.734318634125522,7.242579066484809,6.982470092824815,6.857070221504362,6.897253782848317,7.128294562263951,6.962201047710744,6.900887399707315,6.814702304339703,6.615246347164055,6.606337614476809,6.593723955201158,6.895165115143688,7.234383142821536,7.209639177345981
